"","author","row_num"
"20707","UL HAQ I",8101
"20708","ALI SM",8101
"20709","NAWAZ MT",8101
"20710","FAVRE-BONTE V",8102
"20711","GARDET E",8102
"20712","THEVENARD-PUTHOD C",8102
"20713","MAGISTRETTI S",8103
"20714","DELLERA C",8103
"20715","MORENO-CONDE A",8104
"20716","PARRA-CALDERN CL",8104
"20717","SNCHEZ-SEDA S",8104
"20718","ESCOBAR-RODRGUEZ GA",8104
"20719","LPEZ-OTERO M",8104
"20720","CUSS L",8104
"20721","DEL-CERRO-GARCA R",8104
"20722","SEGURA-SNCHEZ M",8104
"20723","HERRERO-URIGEN L",8104
"20724","MART-RAS N",8104
"20725","ALBERT-IBARZ M",8104
"20726","DESCO M",8104
"20727","BATAEV AV",8105
"20728","BATAEV AV",8106
"20729","TRIYONO H",8107
"20730","MUNSIR DN",8107
"20731","SURIANI S",8107
"20732","DANSOMBOON S",8108
"20733","PINGTA S",8108
"20734","TUCKI K",8109
"20735","MRUK R",8109
"20736","ORYNYCZ O",8109
"20737","WASIAK A",8109
"20738","BOTWISKA K",8109
"20739","GOLA A",8109
"20740","VITACCA M",8110
"20741","VITACCA M",8110
"20742","CEREZO-NARVEZ A",8111
"20743","GARCA-JURADO D",8111
"20744","GONZLEZ-CRUZ MC",8111
"20745","PASTOR-FERNNDEZ A",8111
"20746","OTERO-MATEO M",8111
"20747","BALLESTEROS-PREZ P",8111
"20748","SOENANDI IA",8112
"20749","ARDIAN V",8112
"20750","LECOSSIER A",8113
"20751","PALLOT M",8113
"20752","CRUBLEAU P",8113
"20753","RICHIR S",8113
"20754","OREILLY C",8114
"20755","BINNS AJM",8114
"20756","HORGAN D",8115
"20757","LAL JA",8115
"20758","ERCAN T",8116
"20759","WONGLIMPIYARAT J",8117
"20760","BUTSCHAN J",8118
"20761","HEIDENREICH S",8118
"20762","WEBER B",8118
"20763","KRAEMER T",8118
"20764","SASTRAWIDJAJA LS",8119
"20765","SURYANEGARA M",8119
"20766","ALKHATEEB AF",8120
"20767","SAHHARI FA",8120
"20768","HUSSAIN MA",8120
"20769","HSU HY",8121
"20770","LIU FH",8121
"20771","TSOU HT",8121
"20772","CHEN LJ",8121
"20773","ZHANG Z",8122
"20774","HOU Y",8122
"20775","ZHU Y",8122
"20776","TEKIC A",8123
"20777","WILLOUGHBY K",8123
"20778","GARENGO P",8124
"20779","KUSI-SARPONG S",8125
"20780","GUPTA H",8125
"20781","SARKIS J",8125
"20782","KAMBLE S",8126
"20783","GUNASEKARAN A",8126
"20784","ARHA H",8126
"20785","JASPER S",8127
"20786","LEENDERS MAAM",8127
"20787","OSHANNASSY T",8127
"20788","HOPPE M",8128
"20789","SRIVASTAV S",8129
"20790","GUPTA A",8129
"20791","GARG V",8129
"20792","THIMMAPPA BHS",8130
"20793","MOTLAGH FG",8130
"20794","SHETTY DK",8130
"20795","RAJENDRA B",8130
"20796","PAI AS",8130
"20797","RODRIGUES LLR",8130
"20798","SHENOY SS",8131
"20799","SHETTY DK",8131
"20800","RODRIGUES LLR",8131
"20801","MADDODI BS",8131
"20802","MOTLAGH FG",8131
"20803","LEE JW",8132
"20804","XUAN Y",8132
"20805","HERRERA LMM",8133
"20806","VALENZUELA JCM",8133
"20807","HUANG Y",8134
"20808","DING XH",8134
"20809","LIU R",8134
"20810","HE Y",8134
"20811","WU S",8134
"20812","LUMSEYFAI J",8135
"20813","HOLZER T",8135
"20814","BLESSNER P",8135
"20815","OLSON BA",8135
"20816","BELITZKY E",8136
"20817","KONGAR E",8136
"20818","LOHLE M",8136
"20819","LAND SK",8137
"20820","EBDANE TML",8138
"20821","BURRELL DN",8139
"20822","MAESTRE-GONGORA GP",8140
"20823","BERNAL WN",8140
"20824","OWUSU-MANU D",8141
"20825","EDWARDS DJ",8141
"20826","KUKAH AS",8141
"20827","PRN EA",8141
"20828","EL-GOHARY H",8141
"20829","AIGBAVBOA C",8141
"20830","SAREMINIA S",8142
"20831","HASANZADEH A",8142
"20832","ELAHI S",8142
"20833","MONTAZER G",8142
"20834","GLOBOCNIK D",8143
"20835","FRISHAMMAR J",8144
"20836","RICHTNR A",8144
"20837","BRATTSTRM A",8144
"20838","MAGNUSSON M",8144
"20839","BJRK J",8144
"20840","KERR C",8145
"20841","PHAAL R",8145
"20842","THAMS K",8145
"20843","HELM R",8146
"20844","ENDRES H",8146
"20845","HSIG S",8146
"20846","KRAUS S",8147
"20847","BREM A",8147
"20848","SCHUESSLER M",8147
"20849","SCHUESSLER F",8147
"20850","NIEMAND T",8147
"20851","TANEV S",8148
"20852","RASMUSSEN ES",8148
"20853","ZIJDEMANS E",8148
"20854","LEMMINGER R",8148
"20855","SVENDSEN LL",8148
"20856","MAHDJOUR S",8149
"20857","FISCHER S",8149
"20858","SMIRNOV VV",8150
"20859","SEMENOV VV",8150
"20860","ZAKHAROVA AN",8150
"20861","KADYSHEV EN",8150
"20862","DULINA GS",8150
"20863","SHI Y",8151
"20864","GONG L",8151
"20865","CHEN J",8151
"20866","LYSEK M",8152
"20867","LOON M",8153
"20868","CHIK R",8153
"20869","MASIOR J",8154
"20870","HASSAN MH",8155
"20871","LEE J",8155
"20872","SMITH KT",8156
"20873","JONES A",8156
"20874","JOHNSON L",8156
"20875","SMITH LM",8156
"20876","DA SILVA ETGES APB",8157
"20877","CORTIMIGLIA MN",8157
"20878","KRGER LLSJ",8158
"20879","PRETORIUS JHC",8158
"20880","ERASMUS LD",8158
"20881","SCHUURMAN D",8159
"20882","HERREGODTS AL",8159
"20883","GEORGES A",8159
"20884","RITS O",8159
"20885","ASIM Z",8160
"20886","SOROOSHIAN S",8160
"20887","AHMAD MS",8160
"20888","SALMONY M",8161
"20889","CHATHA KA",8162
"20890","ROMANSKI B",8163
"20891","DAIM T",8163
"20892","SHEPHERD DA",8164
"20893","PATZELT H",8164
"20894","BERRY CM",8164
"20895","SCHIAVO G",8165
"20896","VILLAFIORITA A",8165
"20897","ZANCANARO M",8165
"20898","BAILEY CA",8166
"20899","JONES KT",8166
"20900","ROSENBAUGH JM",8166
"20901","DE-OLIVEIRA F",8167
"20902","RODIL-MARZBAL",8167
"20903","ANTTILA J",8168
"20904","JUSSILA K",8168
"20905","SANTOS DE OLIVEIRA D",8169
"20906","CAETANO M",8169
"20907","KUPPELWIESER VG",8170
"20908","KLAUS P",8170
"20909","MANTHIOU A",8170
"20910","BOUJENA O",8170
"20911","GRUNER RL",8171
"20912","VOMBERG A",8171
"20913","HOMBURG C",8171
"20914","LUKAS BA",8171
"20915","ZHU Q",8172
"20916","ZOU F",8172
"20917","ZHANG P",8172
"20918","MICHELI P",8173
"20919","WILNER SJS",8173
"20920","BHATTI SH",8173
"20921","MURA M",8173
"20922","BEVERLAND MB",8173
"20923","ANZOLA-ROMN P",8174
"20924","BAYONA-SEZ C",8174
"20925","GARCA-MARCO T",8174
"20926","BATAEV AV",8175
"20927","BATAEV AV",8176
"20928","BATAEV AV",8177
"20929","BOBSIN D",8178
"20930","PETRINI M",8178
"20931","POZZEBON M",8178
"20932","HUESIG S",8179
"20933","ENDRES H",8179
"20934","MARTNEZ-COSTA M",8180
"20935","JIMENEZ-JIMENEZ D",8180
"20936","CASTRO-DEL-ROSARIO YP",8180
"20937","SAURA JR",8181
"20938","PALOS-SANCHEZ P",8181
"20939","GRILO A",8181
"20940","SAVASTANO M",8182
"20941","AMENDOLA C",8182
"20942","BELLINI B",8182
"20943","D'ASCENZO F",8182
"20944","SECUNDO G",8183
"20945","TOMA A",8183
"20946","SCHIUMA G",8183
"20947","PASSIANTE G",8183
"20948","BENASSI M",8184
"20949","LANDONI M",8184
"20950","GUNDUZ M",8185
"20951","ALFAR M",8185
"20952","AKHMETSHIN EM",8186
"20953","IBATULLIN RR",8186
"20954","GAPSALAMOV AR",8186
"20955","VASILEV VL",8186
"20956","BAKHVALOV SY",8186
"20957","IZADI A",8187
"20958","BAHADORI M",8187
"20959","TOFIGHI S",8187
"20960","EBRAZE A",8187
"20961","YAGHOUBI M",8187
"20962","TEYMOURZADEH E",8187
"20963","AMANKWAH-AMOAH J",8188
"20964","ADOMAKO S",8188
"20965","NOKTEHDAN M",8189
"20966","SHAHBAZPOUR M",8189
"20967","ZARE MR",8189
"20968","WILKINSON S",8189
"20969","MARTIN-RIOS C",8190
"20970","CIOBANU T",8190
"20971","URBINATI A",8191
"20972","CHIARONI D",8191
"20973","CHIESA V",8191
"20974","FRANZ S",8191
"20975","FRATTINI F",8191
"20976","WIGANDI DP",8192
"20977","SFENRIANTO S",8192
"20978","TIPPAYACHAI J",8193
"20979","KIATTISIN S",8193
"20980","SOOKSAI T",8194
"20981","GUO K",8195
"20982","TAO H",8195
"20983","PENKER M",8196
"20984","KHOH SB",8196
"20985","NAKAI K",8197
"20986","NONAKA H",8197
"20987","HENTONA A",8197
"20988","KANAI Y",8197
"20989","SAKUMOTO T",8197
"20990","KATAOKA S",8197
"20991","CARREN ECA",8197
"20992","HIRAOKA T",8197
"20993","HAWI TA",8198
"20994","ALSYOUF I",8198
"20995","GARDONI M",8198
"20996","PATNAIK J",8199
"20997","BHOWMICK B",8199
"20998","KIM SK",8200
"20999","DONG HR",8201
"21000","CHEN DZ",8201
"21001","HUANG MH",8201
"21002","KORDOVA S",8202
"21003","FRANK M",8202
"21004","PENG H",8203
"21005","KHAOLA P",8204
"21006","COLDWELL D",8204
"21007","STYHRE A",8205
"21008","NORBCK M",8205
"21009","MELKAS H",8206
"21010","OIKARINEN T",8206
"21011","PEKKARINEN S",8206
"21012","TOGWE T",8207
"21013","EVELEIGH TJ",8207
"21014","TANJU B",8207
"21015","JEFFCOAT KL",8208
"21016","EVELEIGH TJ",8208
"21017","TANJU B",8208
"21018","FRAZIER DK",8209
"21019","TREKLES AM",8209
"21020","SPORES JM",8209
"21021","SHUM V",8210
"21022","PARK A",8210
"21023","MAINE E",8210
"21024","PITT LF",8210
"21025","IGLESIAS-SNCHEZ PP",8211
"21026","CORREIA MB",8211
"21027","JAMBRINO-MALDONADO C",8211
"21028","ATTALLAH SAA",8212
"21029","MAMLOOK R",8212
"21030","AL-JAYYOUSI O",8212
"21031","RAMBOARISATA L",8213
"21032","GENDRON C",8213
"21033","SHESTAK VP",8214
"21034","MOREVA EL",8214
"21035","TYUTYUNNIK IG",8214
"21036","OKUN DA",8215
"21037","ALZAABI KAJAJ",8216
"21038","JURENKA R",8217
"21039","CAGOV D",8217
"21040","PIRKOV D",8217
"21041","ZHAO R",8218
"21042","PHILIP R",8219
"21043","WOZNIAK H",8219
"21044","BOWKER S",8219
"21045","BAILEY C",8219
"21046","GREEN A",8219
"21047","AKOUM M",8220
"21048","ABDALLAH D",8220
"21049","GRANDI A",8220
"21050","KOUMOULOS EP",8221
"21051","TROMPETA AF",8221
"21052","SANTOS RM",8221
"21053","MARTINS M",8221
"21054","DOS SANTOS CM",8221
"21055","IGLESIAS V",8221
"21056","BHM R",8221
"21057","GONG G",8221
"21058","CHIMINELLI A",8221
"21059","VERPOEST I",8221
"21060","KIEKENS P",8221
"21061","CHARITIDIS CA",8221
"21062","SHOJAEI A",8222
"21063","IADANZA E",8223
"21064","SEELEY G",8224
"21065","RICHARDS A",8225
"21066","CHENG M",8226
"21067","GAAMANGWE T",8226
"21068","ERSKINE J",8226
"21069","NAPKE E",8226
"21070","LEHTINIEMI L",8226
"21071","MOHER B",8226
"21072","CHAN A",8226
"21073","KHALAF B",8226
"21074","MOONSOO Y",8226
"21075","HIJAZI RR",8227
"21076","SUBHAN A",8227
"21077","JUDD TM",8228
"21078","DAVID Y",8228
"21079","JUDD TM",8229
"21080","CASTAEDA M",8229
"21081","HERNANDEZ A",8229
"21082","JUDD TM",8230
"21083","HERNANDEZ A",8230
"21084","SLOANE EB",8231
"21085","SILVA RJ",8231
"21086","GALVAN P",8232
"21087","CECCHINI C",8233
"21088","IADANZA E",8233
"21089","AYALA R",8234
"21090","GILES G",8235
"21091","LENCINA M",8235
"21092","PICARI L",8236
"21093","KERMIT E",8237
"21094","UPENDRA P",8237
"21095","HERNANDEZ A",8238
"21096","JUDD TM",8238
"21097","CASTAEDA M",8238
"21098","CLARK JT",8238
"21099","GUTIRREZ JEV",8239
"21100","FRIZE M",8240
"21101","EASTY A",8240
"21102","POLISENA J",8240
"21103","TRBOVICH P",8240
"21104","IADANZA E",8240
"21105","PECCHIA L",8240
"21106","WEAR JO",8241
"21107","DAVID Y",8242
"21108","JUDD TM",8242
"21109","ZAMBUTO RP",8242
"21110","KHAMBETE ND",8243
"21111","JUDD TM",8244
"21112","SLOANE EB",8244
"21113","SILVA RJ",8244
"21114","VILCAHUAMAN L",8245
"21115","RIVAS R",8245
"21116","TOLEDO E",8245
"21117","BASRI E",8246
"21118","AL-GHAMDI S",8246
"21119","KAZMI A",8246
"21120","HU S",8247
"21121","WANG Z",8247
"21122","SONG X",8247
"21123","CHEN J",8247
"21124","MEN H",8247
"21125","WANG D",8247
"21126","LI Q",8247
"21127","ZHANG J",8247
"21128","NAGAOKA S",8248
"21129","CAPRA M",8249
"21130","BARONE E",8249
"21131","DE MATTEO M",8249
"21132","PUPPI M",8249
"21133","GARG R",8249
"21134","BRICK ES",8250
"21135","GEILER A",8251
"21136","VOIT C",8251
"21137","HCKEL B",8251
"21138","BELHR J",8251
"21139","HUND A",8252
"21140","WAGNER HT",8252
"21141","GEWALD H",8252
"21142","BARBOSA MTJ",8253
"21143","SALERNO MS",8253
"21144","PEREIRA SL",8253
"21145","ESPING-ANDERSEN G",8254
"21146","DAXHAMMER K",8255
"21147","LUCKERT M",8255
"21148","DOERR M",8255
"21149","BAUERNHANSL T",8255
"21150","PREM E",8256
"21151","SHARIFULLIN AG",8257
"21152","SAFINA GR",8257
"21153","FEDOROV VA",8257
"21154","KURZHANOVA AA",8257
"21155","ENJOLRAS M",8258
"21156","DE CASANOVE A",8258
"21157","MOREL L",8258
"21158","CLAIRE J",8258
"21159","JALUI SS",8259
"21160","GARDI S",8259
"21161","CHITYALA D",8259
"21162","KURIAN J",8259
"21163","BRUNELLE M",8260
"21164","MANON E",8260
"21165","VINCENT B",8260
"21166","THYAGARAJU PH",8261
"21167","MOMAYA KS",8261
"21168","DU PLESSIS MJ",8262
"21169","PRETORIUS MJ",8262
"21170","DAULATKAR S",8263
"21171","SANGLE PS",8263
"21172","SANGLE S",8263
"21173","CHACHONDIA S",8264
"21174","MANTHRI P",8264
"21175","MOMAYA K",8264
"21176","ZHU LY",8265
"21177","ALI KAM",8266
"21178","SAWAEAN F",8266
"21179","SUPE L",8267
"21180","NATRINS A",8267
"21181","MIKELSONE E",8267
"21182","SARNOVICS A",8267
"21183","SOSSA JWZ",8268
"21184","REBOLLEDO JLS",8268
"21185","HINCAPI JMM",8268
"21186","ZARTA RH",8268
"21187","BEILIN IL",8269
"21188","KHOMENKO VV",8269
"21189","KALENSKAYA NV",8269
"21190","JUNG D",8270
"21191","KIM BC",8270
"21192","PARK M",8270
"21193","STRAUB DW",8270
"21194","KALIEVA O",8271
"21195","KARELIN NV",8271
"21196","FRISCHAUF N",8272
"21197","HORN R",8272
"21198","WITTIG M",8272
"21199","KOUDELKA O",8272
"21200","DOW RM",8273
"21201","LOEFDAHL J",8273
"21202","PALLASCHKE S",8273
"21203","BALDESI G",8273
"21204","NUORTIMO KP",8274
"21205","HRKNEN J",8274
"21206","BADER MA",8275
"21207","STUMMEYER C",8275
"21208","GRABARA J",8276
"21209","CEHLAR M",8276
"21210","DABYLOVA M",8276
"21211","KRASOVA EV",8277
"21212","JOHAN B",8278
"21213","KADI K",8278
"21214","ADAM K",8278
"21215","MONIKA Z",8278
"21216","DAN H",8278
"21217","ANATOLI A",8278
"21218","MARINA C",8278
"21219","SIENKO O",8278
"21220","DANIEL S",8278
"21221","MUSTAFIN AN",8279
"21222","KOTENKOVA SN",8279
"21223","SHLYAKHTIN AE",8279
"21224","KOTULI R",8279
"21225","KRAVKOV VOZROV I",8279
"21226","BENKOV E",8279
"21227","AL-FAHHAD J",8280
"21228","AL-MANSOUR J",8280
"21229","KUONEN D",8281
"21230","LOISON B",8281
"21231","KORMYCH B",8282
"21232","AVEROCHKINA T",8282
"21233","DEMIN S",8282
"21234","SAVYCH O",8282
"21235","LIU Y",8283
"21236","WU W",8283
"21237","GAO P",8283
"21238","LIU K",8283
"21239","LIBMAN S",8284
"21240","VAN SCHOONEVELD G",8284
"21241","MCINTOSH B",8284
"21242","DAHOOIE JH",8285
"21243","MOHAMMADI N",8285
"21244","MOHAMMADI M",8285
"21245","SHAHMOHAMMADI P",8285
"21246","TURSKIS Z",8285
"21247","APARAUSKAS J",8285
"21248","SALINAS GMEZ F",8286
"21249","SUREZ ESCOBAR NE",8286
"21250","VZQUEZ J",8286
"21251","PRODANOVA N",8287
"21252","PLASKOVA N",8287
"21253","SAMUSENKO A",8287
"21254","ABDULRAHMAN T",8287
"21255","POLYANSKAYA T",8287
"21256","CERNOSTANA Z",8287
"21257","BEILIN IL",8288
"21258","KHOMENKO VV",8288
"21259","KADOCHNIKOVA EI",8288
"21260","YAKUPOVA NM",8288
"21261","BIANCONE P",8289
"21262","SECINARO S",8289
"21263","BRESCIA V",8289
"21264","CALANDRA D",8289
"21265","WILMSEN M",8290
"21266","DHR K",8290
"21267","ALBERS A",8290
"21268","RICHTER T",8291
"21269","RAPP S",8291
"21270","KURTZ V",8291
"21271","ROMANOV V",8291
"21272","ALBERS A",8291
"21273","ASCHEHOUG SH",8292
"21274","LODGAARD E",8292
"21275","SCHULTE K",8292
"21276","PAVLESKA T",8293
"21277","ARANHA H",8293
"21278","MASI M",8293
"21279","GRANDRY E",8293
"21280","SELLITTO GP",8293
"21281","NIEWHNER N",8294
"21282","ASMAR L",8294
"21283","WORTMANN F",8294
"21284","RLTGEN D",8294
"21285","KHN A",8294
"21286","DUMITRESCU R",8294
"21287","YRJNKOSKI K",8295
"21288","JAAKKOLA H",8295
"21289","SYST K",8295
"21290","MIKKONEN T",8295
"21291","HENNO J",8295
"21292","GENDREAU E",8296
"21293","SUMMERS JD",8296
"21294","BENHAYOUN-SADAFIYINE L",8296
"21295","LE DAIN MA",8296
"21296","NAZARKO L",8297
"21297","BASKICI C",8298
"21298","ATAN S",8298
"21299","ERCIL Y",8298
"21300","YORDANOVA Z",8299
"21301","NAZEMI K",8300
"21302","BURKHARDT D",8300
"21303","LIU Y",8301
"21304","HU LY",8301
"21305","GOMES PTC",8302
"21306","MATA VE",8302
"21307","BORGES TC",8302
"21308","GALATO D",8302
"21309","ABENOV YM",8303
"21310","KIRDASINOVA KA",8303
"21311","TULAGANOV AB",8303
"21312","ZHUMATAEVA BA",8303
"21313","MUTALYIEV LM",8303
"21314","ISSAYEVA BK",8303
"21315","LI J",8304
"21316","WANG Y",8304
"21317","CHEN W",8305
"21318","SONG X",8305
"21319","GKOUMAS K",8306
"21320","TSAKALIDIS A",8306
"21321","MADYATMADJA ED",8307
"21322","PUTRI AS",8307
"21323","HIQNA SS",8307
"21324","PRATITA W",8307
"21325","AGDAS D",8308
"21326","MISKA M",8308
"21327","MEMON SA",8308
"21328","ROWLINSON S",8308
"21329","WALKER DHT",8308
"21330","GONZLEZ-RAMREZ G",8309
"21331","SANTOYO-CORTS H",8309
"21332","AGUILAR-VILA J",8309
"21333","AGUILAR-GALLEGOS N",8309
"21334","BERSANO G",8310
"21335","FAYEMI PE",8310
"21336","MARTINS MB",8311
"21337","KAMINSKI PC",8311
"21338","MICHELER S",8312
"21339","GOH YM",8312
"21340","LOHSE N",8312
"21341","LIU J",8313
"21342","KE H",8313
"21343","AHLSKOG M",8314
"21344","BRUCH J",8314
"21345","JACKSON M",8314
"21346","ELIDJEN E",8315
"21347","MIHARDJO LWW",8315
"21348","RUKMANA RAN",8315
"21349","BATAEV A",8316
"21350","VLASOVA N",8316
"21351","GLUSHKOVA A",8316
"21352","KNYAZKINA E",8316
"21353","BATAEV AV",8317
"21354","GOROVOY AA",8317
"21355","DENIS Z",8317
"21356","MAIER D",8318
"21357","OLARU M",8318
"21358","MAFTEI M",8318
"21359","BUMBAC R",8318
"21360","MAIER A",8318
"21361","BATAEV AV",8319
"21362","GOROVOY AA",8319
"21363","DENIS Z",8319
"21364","WESTERSKI A",8320
"21365","KANAGASABAI R",8320
"21366","ERSHOVA I",8321
"21367","EMELYANOV S",8321
"21368","ZAPOLSKII A",8321
"21369","SHIROKOVA L",8321
"21370","KALININA O",8322
"21371","KAPUSTINA I",8322
"21372","BUROVA A",8322
"21373","FIRSOVA S",8322
"21374","BARYKIN S",8322
"21375","SEDYAKINA A",8322
"21376","TAKCS IC",8323
"21377","KALININA O",8324
"21378","KAPUSTINA I",8324
"21379","BARYKIN S",8324
"21380","BALCHIK E",8324
"21381","SEDYAKINA A",8324
"21382","GONZLEZ-VALIENTE CL",8325
"21383","LEN SANTOS M",8325
"21384","ARENCIBIA-JORGE R",8325
"21385","NOYONS E",8325
"21386","COSTAS R",8325
"21387","ZHANG D",8326
"21388","PREZ-PAREDES P",8326
"21389","BEILIN IL",8327
"21390","KHOMENKO VV",8327
"21391","KALENSKAYA NV",8327
"21392","JURCZYK-BUNKOWSKA M",8328
"21393","POLAK P",8328
"21394","PETERLIN J",8329
"21395","HARLOW H",8330
"21396","GAMMEL J",8331
"21397","KOLTUN G",8331
"21398","BUCHHOLZ J",8331
"21399","DREWLANI T",8331
"21400","WISSEL J",8331
"21401","HOLLAUER C",8331
"21402","KUGLER K",8331
"21403","ZAGGL M",8331
"21404","VOGEL-HEUSER B",8331
"21405","HOWSON T",8332
"21406","DAVIES G",8332
"21407","JOYCE N",8332
"21408","DAVIES F",8332
"21409","BATAEV A",8333
"21410","KOROLEVA L",8333
"21411","GOROVOY A",8333
"21412","O'SULLIVAN M",8334
"21413","SHEAHAN C",8334
"21414","SPICA I",8335
"21415","BERZINA B",8335
"21416","SPICS E",8335
"21417","CAP JP",8336
"21418","HINZMANN F",8336
"21419","KOHL H",8336
"21420","ORTH R",8336
"21421","MUSARA M",8337
"21422","NIEUWENHUIZEN C",8337
"21423","MELENDEZ K",8338
"21424","DVILA A",8338
"21425","MELGAR A",8338
"21426","ALBRECHT J",8339
"21427","BELGER A",8339
"21428","BLUM R",8339
"21429","ZIMMERMANN R",8339
"21430","MIELSONE E",8340
"21431","VOLKOVA T",8340
"21432","LIEL E",8340
"21433","NATRINS A",8341
"21434","SUPE L",8341
"21435","MIKELSONE E",8341
"21436","SARNOVICS A",8341
"21437","JING H",8342
"21438","SONG L",8342
"21439","CONG Y",8342
"21440","ZHU X",8342
"21441","XIN Z",8342
"21442","JING B",8342
"21443","NEUMANN M",8343
"21444","HINTZEN D",8343
"21445","RIEL A",8343
"21446","WALDHAUSEN G",8343
"21447","DISMON H",8343
"21448","MESSNARZ R",8344
"21449","SAUBERER G",8344
"21450","MAC AN AIRCHINNIGH M",8344
"21451","BIRO M",8344
"21452","EKERT D",8344
"21453","REINER M",8344
"21454","ELJASIK-SWOBODA T",8345
"21455","RATHGEBER C",8345
"21456","HASENAUER R",8345
"21457","SINAEEPOURFARD A",8346
"21458","PETERSEN SA",8346
"21459","AHLERS D",8346
"21460","FIGUEIREDO R",8347
"21461","QUELHAS O",8347
"21462","NETO JV",8347
"21463","FERREIRA JJ",8347
"21464","MIN H",8348
"21465","LIM YK",8348
"21466","PARK JW",8348
"21467","MATTILA M",8349
"21468","YRJL M",8349
"21469","LEHTIMKI H",8349
"21470","YEO B",8350
"21471","QUILACHAMIN WG",8351
"21472","CONCEPCIN LP",8351
"21473","MANTUANO ES",8351
"21474","SALAZAR RJ",8351
"21475","ALMEIDA DPF",8352
"21476","MITTAL S",8353
"21477","KUMAR V",8353
"21478","MARTYNIUK O",8354
"21479","VITVITSKAYA O",8354
"21480","LAGODIIENK V",8354
"21481","KRUPITSA I",8354
"21482","PROKOPENKO O",8355
"21483","OMELYANENKO V",8355
"21484","PONOMARENKO T",8355
"21485","OLSHANSKA O",8355
"21486","GOFFIN K",8356
"21487","HLSTRM P",8356
"21488","BIANCHI M",8356
"21489","RICHTNR A",8356
"21490","TALVELA J",8357
"21491","KSSI T",8357
"21492","PORTER AL",8358
"21493","SATAR MS",8359
"21494","JOHN S",8359
"21495","LORENZO-ROMERO C",8360
"21496","CONSTANTINIDES E",8360
"21497","SINGLA A",8361
"21498","AHUJA IPS",8361
"21499","SETHI APS",8361
"21500","DE MATOS HH",8362
"21501","DIAS AVC",8362
"21502","BAGNO RB",8362
"21503","NELKE SA",8363
"21504","WINOKUR M",8363
"21505","LEON G",8364
"21506","TEJERO A",8364
"21507","FRANCO-RIQUELME JN",8364
"21508","KLINE JJ",8364
"21509","CAMPOS-MACHA RE",8364
"21510","WEYMANN D",8365
"21511","DRAGOJLOVIC N",8365
"21512","POLLARD S",8365
"21513","REGIER DA",8365
"21514","DMITRIEV AN",8366
"21515","VLADIMIROVA IL",8366
"21516","KALLAUR GY",8366
"21517","TSYGANKOVA AA",8366
"21518","WU HT",8367
"21519","CHEN MY",8367
"21520","LECOSSIER A",8368
"21521","PALLOT M",8368
"21522","CRUBLEAU P",8368
"21523","RICHIR S",8368
"21524","STICH V",8369
"21525","BERNARDY A",8369
"21526","SEELMANN V",8369
"21527","HICKING J",8369
"21528","MLLER R",8370
"21529","VETTE-STEINKAMP M",8370
"21530","SCHOLER M",8370
"21531","SCHIRMER L",8370
"21532","BLUM A",8370
"21533","RAUT RD",8371
"21534","GARDAS BB",8371
"21535","NARWANE VS",8371
"21536","NARKHEDE BE",8371
"21537","HOFER A",8372
"21538","SCHNELL J",8372
"21539","BECK B",8372
"21540","REINHART G",8372
"21541","AZIZ F",8373
"21542","SAMSUDIN S",8373
"21543","NAMBIAR N",8373
"21544","AZIZ U",8373
"21545","LI E",8373
"21546","ZHONG RY",8373
"21547","YORDANOVA Z",8374
"21548","STOIMENOV N",8374
"21549","BOYANOVA O",8374
"21550","IVANCHEV I",8374
"21551","BILGRAM V",8375
"21552","BREM A",8375
"21553","VOIGT KI",8375
"21554","HYYSALO S",8376
"21555","REPO P",8376
"21556","TIMONEN P",8376
"21557","HAKKARAINEN L",8376
"21558","HEISKANEN E",8376
"21559","NRSKOV S",8377
"21560","ANTORINI YM",8377
"21561","JENSEN MB",8377
"21562","WIELGRKA D",8378
"21563","SZCZEPANIAK W",8378
"21564","KINZIN DI",8379
"21565","LEVANDOVSKIY SA",8379
"21566","SOLOVEVA NS",8379
"21567","OGONOWSKI P",8380
"21568","MADZISKI M",8380
"21569","IZZATY N",8381
